frame,componente,problema,codigo_problema,area_px,largura_px,altura_px,x_px,y_px,proporcao_largura_altura,preenchimento,circularidade,tocou_crop_vertical,tocou_borda_lateral,threshold_usado,percentil_escuro_q,min_altura_config_px,min_largura_config_px,min_area_config_px,topo_ruler_mm_estimado,topo_minimo_config_mm
1331,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,662.0,31.0,32.0,0.0,203.0,0.96875,0.6673387096774194,0.7460305959238782,False,True,75.0,68.0,70.0,80.0,6000.0,,
1331,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,415.0,95.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,68.0,70.0,80.0,6000.0,,
1331,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,19.0,7.0,6.0,8.0,89.0,1.1666666666666667,0.4523809523809524,0.7964954112902356,False,False,75.0,68.0,70.0,80.0,6000.0,,
1331,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,18.0,8.0,7.0,396.0,88.0,1.1428571428571428,0.32142857142857145,0.5575339881204032,False,False,75.0,68.0,70.0,80.0,6000.0,,
1331,9,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3881.5,145.0,105.0,197.0,56.0,1.380952380952381,0.25494252873563217,0.21901080797896627,False,False,75.0,68.0,70.0,80.0,6000.0,,
1332,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,120.0,44.0,13.0,369.0,313.0,3.3846153846153846,0.2097902097902098,0.1583104039182451,False,False,75.0,67.0,70.0,80.0,6000.0,,
1332,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,5.0,3.0,400.0,209.0,1.6666666666666667,0.4,0.8085181428902574,False,False,75.0,67.0,70.0,80.0,6000.0,,
1332,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,662.0,31.0,32.0,0.0,203.0,0.96875,0.6673387096774194,0.7460305959238782,False,True,75.0,67.0,70.0,80.0,6000.0,,
1332,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,96.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,67.0,70.0,80.0,6000.0,,
1332,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,15.5,7.0,6.0,8.0,89.0,1.1666666666666667,0.36904761904761907,0.6960774758634255,False,False,75.0,67.0,70.0,80.0,6000.0,,
1332,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.5,7.0,6.0,396.0,88.0,1.1666666666666667,0.27380952380952384,0.5164445788664125,False,False,75.0,67.0,70.0,80.0,6000.0,,
1332,7,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3391.5,93.0,106.0,248.0,56.0,0.8773584905660378,0.34403530127814974,0.30448680764203595,False,False,75.0,67.0,70.0,80.0,6000.0,,
1333,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,94.0,26.0,9.0,387.0,314.0,2.888888888888889,0.4017094017094017,0.33415551018007744,False,False,75.0,67.0,70.0,80.0,6000.0,,
1333,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,13.5,11.0,4.0,399.0,209.0,2.75,0.3068181818181818,0.27743956426621935,False,False,75.0,67.0,70.0,80.0,6000.0,,
1333,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,652.5,30.0,31.0,0.0,204.0,0.967741935483871,0.7016129032258065,0.7675815956051311,False,True,75.0,67.0,70.0,80.0,6000.0,,
1333,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,96.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,67.0,70.0,80.0,6000.0,,
1333,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,19.0,9.0,7.0,395.0,89.0,1.2857142857142858,0.30158730158730157,0.4869949540732168,False,False,75.0,67.0,70.0,80.0,6000.0,,
1333,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,13.0,6.0,7.0,8.0,89.0,0.8571428571428571,0.30952380952380953,0.6269476020449345,False,False,75.0,67.0,70.0,80.0,6000.0,,
1333,7,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3318.5,93.0,100.0,248.0,57.0,0.93,0.3568279569892473,0.31800572064720395,False,False,75.0,67.0,70.0,80.0,6000.0,,
1334,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,95.0,25.0,9.0,389.0,314.0,2.7777777777777777,0.4222222222222222,0.3722887983219701,False,False,75.0,69.0,70.0,80.0,6000.0,,
1334,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,13.5,11.0,4.0,400.0,209.0,2.75,0.3068181818181818,0.27743956426621935,False,False,75.0,69.0,70.0,80.0,6000.0,,
1334,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,647.5,30.0,31.0,0.0,204.0,0.967741935483871,0.696236559139785,0.7616997460548899,False,True,75.0,69.0,70.0,80.0,6000.0,,
1334,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,96.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,69.0,70.0,80.0,6000.0,,
1334,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,13.5,7.0,6.0,396.0,89.0,1.1666666666666667,0.32142857142857145,0.6062610446466706,False,False,75.0,69.0,70.0,80.0,6000.0,,
1334,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,23.5,8.0,8.0,7.0,89.0,1.0,0.3671875,0.7106664845101528,False,False,75.0,69.0,70.0,80.0,6000.0,,
1334,7,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3288.0,93.0,102.0,248.0,57.0,0.9117647058823529,0.3466160657811512,0.307827714274755,False,False,75.0,69.0,70.0,80.0,6000.0,,
1335,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.0,6.0,3.0,369.0,323.0,2.0,0.4444444444444444,0.7398388372977943,False,False,75.0,72.0,70.0,80.0,6000.0,,
1335,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,94.5,26.0,9.0,388.0,313.0,2.888888888888889,0.40384615384615385,0.36278485746152156,False,False,75.0,72.0,70.0,80.0,6000.0,,
1335,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,13.0,6.0,8.0,115.0,245.0,0.75,0.2708333333333333,0.49633673002052314,False,False,75.0,72.0,70.0,80.0,6000.0,,
1335,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.5,8.0,7.0,108.0,229.0,1.1428571428571428,0.20535714285714285,0.37786107908210664,False,False,75.0,72.0,70.0,80.0,6000.0,,
1335,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,5.0,3.0,400.0,209.0,1.6666666666666667,0.4,0.8085181428902574,False,False,75.0,72.0,70.0,80.0,6000.0,,
1335,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,644.5,30.0,31.0,0.0,204.0,0.967741935483871,0.693010752688172,0.7581706352623575,False,True,75.0,72.0,70.0,80.0,6000.0,,
1335,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,96.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,72.0,70.0,80.0,6000.0,,
1335,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,10.5,6.0,5.0,396.0,89.0,1.2,0.35,0.6829692246863918,False,False,75.0,72.0,70.0,80.0,6000.0,,
1335,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,18.0,7.0,7.0,7.0,89.0,1.0,0.3673469387755102,0.6872354633046636,False,False,75.0,72.0,70.0,80.0,6000.0,,
1335,10,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3375.5,92.0,114.0,249.0,57.0,0.8070175438596491,0.3218440122044241,0.2798897923864837,False,False,75.0,72.0,70.0,80.0,6000.0,,
1336,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.0,6.0,3.0,369.0,323.0,2.0,0.4444444444444444,0.7398388372977943,False,False,75.0,74.0,70.0,80.0,6000.0,,
1336,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,95.5,25.0,9.0,388.0,313.0,2.7777777777777777,0.42444444444444446,0.3774761514867227,False,False,75.0,74.0,70.0,80.0,6000.0,,
1336,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,60.5,7.0,14.0,138.0,243.0,0.5,0.6173469387755102,0.7097875593981917,False,False,75.0,74.0,70.0,80.0,6000.0,,
1336,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,154.5,17.0,17.0,181.0,232.0,1.0,0.5346020761245674,0.6945744198977367,False,False,75.0,74.0,70.0,80.0,6000.0,,
1336,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.5,10.0,4.0,400.0,208.0,2.5,0.2875,0.2797616945178729,False,False,75.0,74.0,70.0,80.0,6000.0,,
1336,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,643.0,30.0,31.0,0.0,204.0,0.967741935483871,0.6913978494623656,0.7650536868241061,False,True,75.0,74.0,70.0,80.0,6000.0,,
1336,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,95.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,74.0,70.0,80.0,6000.0,,
1336,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,17.5,7.0,7.0,7.0,89.0,1.0,0.35714285714285715,0.713476224684341,False,False,75.0,74.0,70.0,80.0,6000.0,,
1336,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,15.5,8.0,6.0,396.0,88.0,1.3333333333333333,0.3229166666666667,0.5553443997946826,False,False,75.0,74.0,70.0,80.0,6000.0,,
1336,10,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3393.0,93.0,115.0,248.0,56.0,0.808695652173913,0.31725105189340813,0.2764701868972846,False,False,75.0,74.0,70.0,80.0,6000.0,,
1337,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,112.0,32.0,13.0,382.0,313.0,2.4615384615384617,0.2692307692307692,0.2657837873691544,False,False,75.0,75.0,70.0,80.0,6000.0,,
1337,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,35.0,5.0,15.0,274.0,311.0,0.3333333333333333,0.4666666666666667,0.44854797975590727,False,False,75.0,75.0,70.0,80.0,6000.0,,
1337,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,22.5,6.0,8.0,96.0,249.0,0.75,0.46875,0.8061450964761523,False,False,75.0,75.0,70.0,80.0,6000.0,,
1337,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,188.0,20.0,17.0,189.0,247.0,1.1764705882352942,0.5529411764705883,0.6683110176802205,False,False,75.0,75.0,70.0,80.0,6000.0,,
1337,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,13.0,6.0,5.0,116.0,247.0,1.2,0.43333333333333335,0.7785730264869145,False,False,75.0,75.0,70.0,80.0,6000.0,,
1337,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,3.0,4.0,275.0,241.0,0.75,0.3333333333333333,0.8573716241035623,False,False,75.0,75.0,70.0,80.0,6000.0,,
1337,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,400.0,209.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,75.0,70.0,80.0,6000.0,,
1337,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,646.5,30.0,31.0,0.0,204.0,0.967741935483871,0.6951612903225807,0.7605233740363483,False,True,75.0,75.0,70.0,80.0,6000.0,,
1337,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,3.0,4.0,414.0,95.0,0.75,0.3333333333333333,0.8573716241035623,False,False,75.0,75.0,70.0,80.0,6000.0,,
1337,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,15.0,6.0,6.0,8.0,90.0,1.0,0.4166666666666667,0.8037859226253182,False,False,75.0,75.0,70.0,80.0,6000.0,,
1337,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,15.5,8.0,6.0,396.0,88.0,1.3333333333333333,0.3229166666666667,0.5553443997946826,False,False,75.0,75.0,70.0,80.0,6000.0,,
1337,12,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3391.0,93.0,118.0,248.0,56.0,0.788135593220339,0.3090030982321852,0.2680537716348094,False,False,75.0,75.0,70.0,80.0,6000.0,,
1338,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,124.5,44.0,13.0,370.0,313.0,3.3846153846153846,0.21765734265734266,0.16229302204099477,False,False,76.0,76.0,70.0,80.0,6000.0,,
1338,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,44.0,11.0,8.0,242.0,308.0,1.375,0.5,0.6981495213799725,False,False,76.0,76.0,70.0,80.0,6000.0,,
1338,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,170.0,22.0,16.0,194.0,248.0,1.375,0.48295454545454547,0.522514375767141,False,False,76.0,76.0,70.0,80.0,6000.0,,
1338,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,103.0,246.0,1.0,0.2222222222222222,0.7853981902804831,False,False,76.0,76.0,70.0,80.0,6000.0,,
1338,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,46.5,7.0,12.0,161.0,233.0,0.5833333333333334,0.5535714285714286,0.7080344607182981,False,False,76.0,76.0,70.0,80.0,6000.0,,
1338,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,400.0,209.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,76.0,76.0,70.0,80.0,6000.0,,
1338,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,661.0,30.0,31.0,0.0,204.0,0.967741935483871,0.710752688172043,0.7688409365439888,False,True,76.0,76.0,70.0,80.0,6000.0,,
1338,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.0,3.0,9.0,339.0,199.0,0.3333333333333333,0.5185185185185185,0.5643015462265515,False,False,76.0,76.0,70.0,80.0,6000.0,,
1338,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,5.5,4.0,4.0,413.0,95.0,1.0,0.34375,0.8399544551501442,False,False,76.0,76.0,70.0,80.0,6000.0,,
1338,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,26.5,8.0,7.0,7.0,89.0,1.1428571428571428,0.4732142857142857,0.7750758729094964,False,False,76.0,76.0,70.0,80.0,6000.0,,
1338,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.5,7.0,6.0,396.0,88.0,1.1666666666666667,0.34523809523809523,0.6511692608951128,False,False,76.0,76.0,70.0,80.0,6000.0,,
1338,12,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3564.0,93.0,121.0,248.0,56.0,0.768595041322314,0.31671554252199413,0.27390187620467843,False,False,76.0,76.0,70.0,80.0,6000.0,,
1339,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,5.0,5.0,4.0,240.0,325.0,1.25,0.25,0.5715045623574047,False,False,75.0,75.0,70.0,80.0,6000.0,,
1339,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,10.0,7.0,3.0,368.0,323.0,2.3333333333333335,0.47619047619047616,0.6737651151184011,False,False,75.0,75.0,70.0,80.0,6000.0,,
1339,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,356.0,323.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,75.0,70.0,80.0,6000.0,,
1339,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,97.5,26.0,10.0,387.0,313.0,2.6,0.375,0.33986741750231325,False,False,75.0,75.0,70.0,80.0,6000.0,,
1339,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,49.0,11.0,8.0,244.0,306.0,1.375,0.5568181818181818,0.7774846942640604,False,False,75.0,75.0,70.0,80.0,6000.0,,
1339,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,144.0,20.0,13.0,200.0,246.0,1.5384615384615385,0.5538461538461539,0.5884068557290211,False,False,75.0,75.0,70.0,80.0,6000.0,,
1339,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,36.5,7.0,10.0,167.0,228.0,0.7,0.5214285714285715,0.750114377460519,False,False,75.0,75.0,70.0,80.0,6000.0,,
1339,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,5.5,4.0,4.0,400.0,208.0,1.0,0.34375,0.8399544551501442,False,False,75.0,75.0,70.0,80.0,6000.0,,
1339,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,651.5,30.0,31.0,0.0,204.0,0.967741935483871,0.7005376344086022,0.7664052253436672,False,True,75.0,75.0,70.0,80.0,6000.0,,
1339,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,339.0,200.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,75.0,70.0,80.0,6000.0,,
1339,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,3.0,4.0,338.0,173.0,0.75,0.3333333333333333,0.8573716241035623,False,False,75.0,75.0,70.0,80.0,6000.0,,
1339,12,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,95.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,75.0,70.0,80.0,6000.0,,
1339,13,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.5,5.0,5.0,8.0,90.0,1.0,0.34,0.7543480182065367,False,False,75.0,75.0,70.0,80.0,6000.0,,
1339,14,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,15.5,8.0,6.0,396.0,88.0,1.3333333333333333,0.3229166666666667,0.5553443997946826,False,False,75.0,75.0,70.0,80.0,6000.0,,
1339,15,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3523.5,109.0,112.0,232.0,56.0,0.9732142857142857,0.2886222149410223,0.2586077211991699,False,False,75.0,75.0,70.0,80.0,6000.0,,
1340,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,357.0,324.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,74.0,70.0,80.0,6000.0,,
1340,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,100.0,26.0,9.0,388.0,314.0,2.888888888888889,0.42735042735042733,0.36560181978446693,False,False,75.0,74.0,70.0,80.0,6000.0,,
1340,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,82.0,13.0,12.0,246.0,306.0,1.0833333333333333,0.5256410256410257,0.7212126553298833,False,False,75.0,74.0,70.0,80.0,6000.0,,
1340,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,136.0,19.0,14.0,205.0,245.0,1.3571428571428572,0.5112781954887218,0.5980787852675149,False,False,75.0,74.0,70.0,80.0,6000.0,,
1340,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,33.5,6.0,10.0,173.0,225.0,0.6,0.5583333333333333,0.7370165340887,False,False,75.0,74.0,70.0,80.0,6000.0,,
1340,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,15.5,9.0,4.0,400.0,209.0,2.25,0.4305555555555556,0.535539547027422,False,False,75.0,74.0,70.0,80.0,6000.0,,
1340,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,660.5,30.0,32.0,0.0,204.0,0.9375,0.6880208333333333,0.7477726776958699,False,True,75.0,74.0,70.0,80.0,6000.0,,
1340,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,3.0,4.0,339.0,182.0,0.75,0.3333333333333333,0.8573716241035623,False,False,75.0,74.0,70.0,80.0,6000.0,,
1340,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,3.0,5.0,338.0,173.0,0.6,0.4,0.8085181428902574,False,False,75.0,74.0,70.0,80.0,6000.0,,
1340,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,96.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,74.0,70.0,80.0,6000.0,,
1340,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,4.0,8.0,91.0,1.0,0.25,0.6981317246937627,False,False,75.0,74.0,70.0,80.0,6000.0,,
1340,12,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,15.0,7.0,6.0,396.0,89.0,1.1666666666666667,0.35714285714285715,0.6288121668080807,False,False,75.0,74.0,70.0,80.0,6000.0,,
1340,13,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3559.5,117.0,99.0,224.0,57.0,1.1818181818181819,0.3073038073038073,0.2743503393931601,False,False,75.0,74.0,70.0,80.0,6000.0,,
1341,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,108.5,33.0,13.0,381.0,313.0,2.5384615384615383,0.2529137529137529,0.24011071915861834,False,False,75.0,74.0,70.0,80.0,6000.0,,
